
n , t
128514, 0.052755 
128515, 0.052755 
128516, 0.052755 
128517, 0.052756 
128518, 0.052756 
128519, 0.052756 
128520, 0.052756 
128521, 0.052757 
128522, 0.052757 
128523, 0.052757 
128524, 0.052757 
128525, 0.052758 
128526, 0.052758 
128527, 0.052758 
128528, 0.052758 
128529, 0.052759 
128530, 0.052759 
128531, 0.052759 
128532, 0.052759 
128533, 0.052760 
128534, 0.052761 
128535, 0.052761 
128536, 0.052761 
128537, 0.052761 
128538, 0.052762 
128539, 0.052762 
128540, 0.052762 
128541, 0.052762 
128542, 0.052763 
128543, 0.052763 
128544, 0.052763 
128545, 0.052763 
128546, 0.052764 
128547, 0.052764 
128548, 0.052764 
128549, 0.052764 
128550, 0.052765 
128551, 0.052765 
128552, 0.052765 
128553, 0.052765 
128554, 0.052766 
128555, 0.052766 
128556, 0.052766 
128557, 0.052766 
128558, 0.052767 
128559, 0.052767 
128560, 0.052767 
128561, 0.052767 
128562, 0.052767 
128563, 0.052768 
128564, 0.052768 
128565, 0.052768 
128566, 0.052768 
128567, 0.052769 
128568, 0.052769 
128569, 0.052769 
128570, 0.052769 
128571, 0.052770 
128572, 0.052770 
128573, 0.052770 
128574, 0.052770 
128575, 0.052771 
128576, 0.052771 
128577, 0.052771 
128578, 0.052771 
128579, 0.052772 
128580, 0.052772 
128581, 0.052772 
128582, 0.052772 
128583, 0.052773 
128584, 0.052773 
128585, 0.052773 
128586, 0.052773 
128587, 0.052774 
128588, 0.052775 
128589, 0.052775 
128590, 0.052775 
128591, 0.052775 
128592, 0.052776 
128593, 0.052776 
128594, 0.052776 
128595, 0.052776 
128596, 0.052777 
128597, 0.052778 
128598, 0.052778 
128599, 0.052778 
128600, 0.052778 
128601, 0.052779 
128602, 0.052779 
128603, 0.052779 
128604, 0.052779 
128605, 0.052780 
128606, 0.052780 
128607, 0.052780 
128608, 0.052780 
128609, 0.052781 
128610, 0.052781 
128611, 0.052781 
128612, 0.052781 
128613, 0.052782 
128614, 0.052782 
128615, 0.052782 
128616, 0.052782 
128617, 0.052784 
128618, 0.052784 
128619, 0.052784 
128620, 0.052784 
128621, 0.052785 
128622, 0.052785 
128623, 0.052785 
128624, 0.052785 
128625, 0.052786 
128626, 0.052786 
128627, 0.052786 
128628, 0.052786 
128629, 0.052787 
128630, 0.052787 
128631, 0.052787 
128632, 0.052787 
128633, 0.052788 
128634, 0.052788 
128635, 0.052788 
128636, 0.052788 
128637, 0.052789 
128638, 0.052789 
128639, 0.052789 
128640, 0.052789 
128641, 0.052790 
128642, 0.052790 
128643, 0.052790 
128644, 0.052790 
128645, 0.052791 
128646, 0.052791 
128647, 0.052791 
128648, 0.052791 
128649, 0.052792 
128650, 0.052792 
128651, 0.052792 
128652, 0.052792 
128653, 0.052793 
128654, 0.052793 
128655, 0.052793 
128656, 0.052793 
128657, 0.052794 
128658, 0.052794 
128659, 0.052794 
128660, 0.052794 
128661, 0.052795 
128662, 0.052795 
128663, 0.052795 
128664, 0.052795 
128665, 0.052796 
128666, 0.052796 
128667, 0.052796 
128668, 0.052796 
128669, 0.052797 
128670, 0.052797 
128671, 0.052797 
128672, 0.052797 
128673, 0.052798 
128674, 0.052798 
128675, 0.052798 
128676, 0.052798 
128677, 0.052799 
128678, 0.052799 
128679, 0.052799 
128680, 0.052799 
128681, 0.052800 
128682, 0.052800 
128683, 0.052800 
128684, 0.052800 
128685, 0.052801 
128686, 0.052801 
128687, 0.052801 
128688, 0.052801 
128689, 0.052802 
128690, 0.052802 
128691, 0.052802 
128692, 0.052802 
128693, 0.052803 
128694, 0.052803 
128695, 0.052803 
128696, 0.052803 
128697, 0.052804 
128698, 0.052804 
128699, 0.052804 
128700, 0.052804 
128701, 0.052805 
128702, 0.052805 
128703, 0.052805 
128704, 0.052805 
128705, 0.052806 
128706, 0.052806 
128707, 0.052806 
128708, 0.052806 
128709, 0.052807 
128710, 0.052807 
128711, 0.052807 
128712, 0.052807 
128713, 0.052808 
128714, 0.052808 
128715, 0.052808 
128716, 0.052808 
128717, 0.052808 
128718, 0.052808 
128719, 0.052808 
128720, 0.052809 
128721, 0.052809 
128722, 0.052809 
128723, 0.052809 
128724, 0.052810 
128725, 0.052810 
128726, 0.052810 
128727, 0.052810 
128728, 0.052811 
128729, 0.052811 
128730, 0.052811 
128731, 0.052811 
128732, 0.052812 
128733, 0.052812 
128734, 0.052812 
128735, 0.052812 
128736, 0.052813 
128737, 0.052813 
128738, 0.052813 
128739, 0.052813 
128740, 0.052814 
128741, 0.052814 
128742, 0.052814 
128743, 0.052814 
128744, 0.052815 
128745, 0.052817 
128746, 0.052818 
128747, 0.052818 
128748, 0.052818 
128749, 0.052818 
128750, 0.052819 
128751, 0.052819 
128752, 0.052819 
128753, 0.052819 
128754, 0.052820 
128755, 0.052820 
128756, 0.052820 
128757, 0.052820 
128758, 0.052821 
128759, 0.052821 
128760, 0.052821 
128761, 0.052821 
128762, 0.052822 
128763, 0.052822 
128764, 0.052822 
128765, 0.052822 
128766, 0.052823 
128767, 0.052823 
128768, 0.052823 
128769, 0.052823 
128770, 0.052824 
128771, 0.052824 
128772, 0.052824 
128773, 0.052824 
128774, 0.052825 
128775, 0.052825 
128776, 0.052825 
128777, 0.052825 
128778, 0.052826 
128779, 0.052826 
128780, 0.052826 
128781, 0.052826 
128782, 0.052827 
128783, 0.052827 
128784, 0.052827 
128785, 0.052827 
128786, 0.052828 
128787, 0.052828 
128788, 0.052828 
128789, 0.052828 
128790, 0.052829 
128791, 0.052829 
128792, 0.052829 
128793, 0.052829 
128794, 0.052830 
128795, 0.052830 
128796, 0.052830 
128797, 0.052830 
128798, 0.052831 
128799, 0.052831 
128800, 0.052831 
128801, 0.052831 
128802, 0.052832 
128803, 0.052832 
128804, 0.052832 
128805, 0.052832 
128806, 0.052833 
128807, 0.052833 
128808, 0.052833 
128809, 0.052833 
128810, 0.052834 
128811, 0.052834 
128812, 0.052834 
128813, 0.052834 
128814, 0.052835 
128815, 0.052835 
128816, 0.052835 
128817, 0.052835 
128818, 0.052836 
128819, 0.052836 
128820, 0.052836 
128821, 0.052836 
128822, 0.052837 
128823, 0.052837 
128824, 0.052837 
128825, 0.052838 
128826, 0.052838 
128827, 0.052838 
128828, 0.052838 
128829, 0.052839 
128830, 0.052839 
128831, 0.052839 
128832, 0.052839 
128833, 0.052840 
128834, 0.052840 
128835, 0.052840 
128836, 0.052840 
128837, 0.052841 
128838, 0.052841 
128839, 0.052841 
128840, 0.052841 
128841, 0.052842 
128842, 0.052842 
128843, 0.052842 
128844, 0.052842 
128845, 0.052843 
128846, 0.052843 
128847, 0.052843 
128848, 0.052843 
128849, 0.052844 
128850, 0.052844 
128851, 0.052844 
128852, 0.052844 
128853, 0.052845 
128854, 0.052845 
128855, 0.052845 
128856, 0.052845 
128857, 0.052846 
128858, 0.052846 
128859, 0.052846 
128860, 0.052846 
128861, 0.052847 
128862, 0.052847 
128863, 0.052847 
128864, 0.052847 
128865, 0.052848 
128866, 0.052848 
128867, 0.052848 
128868, 0.052848 
128869, 0.052849 
128870, 0.052849 
128871, 0.052849 
128872, 0.052849 
128873, 0.052851 
128874, 0.052851 
128875, 0.052851 
128876, 0.052852 
128877, 0.052852 
128878, 0.052852 
128879, 0.052852 
128880, 0.052853 
128881, 0.052853 
128882, 0.052853 
128883, 0.052853 
128884, 0.052854 
128885, 0.052854 
128886, 0.052854 
128887, 0.052854 
128888, 0.052855 
128889, 0.052855 
128890, 0.052855 
128891, 0.052855 
128892, 0.052856 
128893, 0.052856 
128894, 0.052856 
128895, 0.052856 
128896, 0.052857 
128897, 0.052857 
128898, 0.052857 
128899, 0.052857 
128900, 0.052858 
128901, 0.052858 
128902, 0.052858 
128903, 0.052858 
128904, 0.052859 
128905, 0.052859 
128906, 0.052859 
128907, 0.052859 
128908, 0.052859 
128909, 0.052860 
128910, 0.052860 
128911, 0.052860 
128912, 0.052860 
128913, 0.052861 
128914, 0.052861 
128915, 0.052861 
128916, 0.052861 
128917, 0.052862 
128918, 0.052862 
128919, 0.052862 
128920, 0.052862 
128921, 0.052863 
128922, 0.052863 
128923, 0.052863 
128924, 0.052863 
128925, 0.052864 
128926, 0.052864 
128927, 0.052864 
128928, 0.052864 
128929, 0.052865 
128930, 0.052865 
128931, 0.052865 
128932, 0.052865 
128933, 0.052866 
128934, 0.052866 
128935, 0.052866 
128936, 0.052866 
128937, 0.052867 
128938, 0.052867 
128939, 0.052867 
128940, 0.052867 
128941, 0.052868 
128942, 0.052868 
128943, 0.052868 
128944, 0.052868 
128945, 0.052869 
128946, 0.052869 
128947, 0.052869 
128948, 0.052869 
128949, 0.052870 
128950, 0.052870 
128951, 0.052870 
128952, 0.052870 
128953, 0.052871 
128954, 0.052871 
128955, 0.052871 
128956, 0.052871 
128957, 0.052872 
128958, 0.052872 
128959, 0.052872 
128960, 0.052872 
128961, 0.052873 
128962, 0.052873 
128963, 0.052873 
128964, 0.052873 
128965, 0.052874 
128966, 0.052874 
128967, 0.052874 
128968, 0.052874 
128969, 0.052875 
128970, 0.052876 
128971, 0.052876 
128972, 0.052876 
128973, 0.052876 
128974, 0.052877 
128975, 0.052877 
128976, 0.052877 
128977, 0.052877 
128978, 0.052878 
128979, 0.052878 
128980, 0.052878 
128981, 0.052878 
128982, 0.052879 
128983, 0.052879 
128984, 0.052879 
128985, 0.052879 
128986, 0.052880 
128987, 0.052880 
128988, 0.052880 
128989, 0.052880 
128990, 0.052881 
128991, 0.052881 
128992, 0.052881 
128993, 0.052881 
128994, 0.052882 
128995, 0.052882 
128996, 0.052882 
128997, 0.052882 
128998, 0.052883 
128999, 0.052883 
129000, 0.052883 
129001, 0.052884 
129002, 0.052885 
129003, 0.052885 
129004, 0.052885 
129005, 0.052885 
129006, 0.052886 
129007, 0.052886 
129008, 0.052886 
129009, 0.052886 
129010, 0.052887 
129011, 0.052887 
129012, 0.052887 
129013, 0.052887 
129014, 0.052888 
129015, 0.052888 
129016, 0.052888 
129017, 0.052888 
129018, 0.052889 
129019, 0.052889 
129020, 0.052889 
129021, 0.052889 
129022, 0.052890 
129023, 0.052890 
129024, 0.052890 
129025, 0.052890 
129026, 0.052891 
129027, 0.052891 
129028, 0.052891 
129029, 0.052891 
129030, 0.052892 
129031, 0.052892 
129032, 0.052892 
129033, 0.052892 
129034, 0.052893 
129035, 0.052893 
129036, 0.052893 
129037, 0.052893 
129038, 0.052894 
129039, 0.052894 
129040, 0.052894 
129041, 0.052894 
129042, 0.052895 
129043, 0.052895 
129044, 0.052895 
129045, 0.052895 
129046, 0.052896 
129047, 0.052896 
129048, 0.052896 
129049, 0.052896 
129050, 0.052897 
129051, 0.052897 
129052, 0.052897 
129053, 0.052897 
129054, 0.052897 
129055, 0.052897 
129056, 0.052898 
129057, 0.052898 
129058, 0.052898 
129059, 0.052898 
129060, 0.052899 
129061, 0.052899 
129062, 0.052899 
129063, 0.052899 
129064, 0.052900 
129065, 0.052900 
129066, 0.052900 
129067, 0.052900 
129068, 0.052901 
129069, 0.052901 
129070, 0.052901 
129071, 0.052901 
129072, 0.052902 
129073, 0.052902 
129074, 0.052902 
129075, 0.052902 
129076, 0.052903 
129077, 0.052903 
129078, 0.052903 
129079, 0.052903 
129080, 0.052904 
129081, 0.052904 
129082, 0.052904 
129083, 0.052904 
129084, 0.052905 
129085, 0.052905 
129086, 0.052905 
129087, 0.052905 
129088, 0.052906 
129089, 0.052906 
129090, 0.052906 
129091, 0.052906 
129092, 0.052907 
129093, 0.052907 
129094, 0.052907 
129095, 0.052907 
129096, 0.052908 
129097, 0.052908 
129098, 0.052908 
129099, 0.052908 
129100, 0.052909 
129101, 0.052909 
129102, 0.052909 
129103, 0.052909 
129104, 0.052910 
129105, 0.052910 
129106, 0.052910 
129107, 0.052910 
129108, 0.052911 
129109, 0.052911 
129110, 0.052911 
129111, 0.052911 
129112, 0.052912 
129113, 0.052912 
129114, 0.052912 
129115, 0.052912 
129116, 0.052913 
129117, 0.052913 
129118, 0.052913 
129119, 0.052913 
129120, 0.052914 
129121, 0.052914 
129122, 0.052914 
129123, 0.052914 
129124, 0.052915 
129125, 0.052915 
129126, 0.052915 
129127, 0.052915 
129128, 0.052916 
129129, 0.052917 
129130, 0.052917 
129131, 0.052917 
129132, 0.052917 
129133, 0.052918 
129134, 0.052918 
129135, 0.052918 
129136, 0.052918 
129137, 0.052919 
129138, 0.052919 
129139, 0.052919 
129140, 0.052919 
129141, 0.052920 
129142, 0.052920 
129143, 0.052920 
129144, 0.052920 
129145, 0.052921 
129146, 0.052921 
129147, 0.052921 
129148, 0.052921 
129149, 0.052922 
129150, 0.052922 
129151, 0.052922 
129152, 0.052922 
129153, 0.052923 
129154, 0.052923 
129155, 0.052923 
129156, 0.052923 
129157, 0.052924 
129158, 0.052924 
129159, 0.052924 
129160, 0.052924 
129161, 0.052925 
129162, 0.052925 
129163, 0.052925 
129164, 0.052925 
129165, 0.052926 
129166, 0.052926 
129167, 0.052926 
129168, 0.052926 
129169, 0.052927 
129170, 0.052927 
129171, 0.052927 
129172, 0.052927 
129173, 0.052928 
129174, 0.052928 
129175, 0.052928 
129176, 0.052929 
129177, 0.052930 
129178, 0.052930 
129179, 0.052930 
129180, 0.052931 
129181, 0.052931 
129182, 0.052931 
129183, 0.052931 
129184, 0.052931 
129185, 0.052931 
129186, 0.052931 
129187, 0.052931 
129188, 0.052932 
129189, 0.052932 
129190, 0.052932 
129191, 0.052932 
129192, 0.052933 
129193, 0.052933 
129194, 0.052933 
129195, 0.052933 
129196, 0.052934 
129197, 0.052934 
129198, 0.052934 
129199, 0.052934 
129200, 0.052935 
129201, 0.052935 
129202, 0.052935 
129203, 0.052935 
129204, 0.052936 
129205, 0.052936 
129206, 0.052936 
129207, 0.052936 
129208, 0.052937 
129209, 0.052937 
129210, 0.052937 
129211, 0.052937 
129212, 0.052938 
129213, 0.052938 
129214, 0.052938 
129215, 0.052938 
129216, 0.052939 
129217, 0.052939 
129218, 0.052939 
129219, 0.052939 
129220, 0.052940 
129221, 0.052940 
129222, 0.052940 
129223, 0.052940 
129224, 0.052941 
129225, 0.052941 
129226, 0.052941 
129227, 0.052941 
129228, 0.052942 
129229, 0.052942 
129230, 0.052942 
129231, 0.052942 
129232, 0.052943 
129233, 0.052943 
129234, 0.052943 
129235, 0.052943 
129236, 0.052944 
129237, 0.052944 
129238, 0.052944 
129239, 0.052944 
129240, 0.052945 
129241, 0.052945 
129242, 0.052945 
129243, 0.052945 
129244, 0.052946 
129245, 0.052946 
129246, 0.052946 
129247, 0.052946 
129248, 0.052947 
129249, 0.052947 
129250, 0.052947 
129251, 0.052947 
129252, 0.052948 
129253, 0.052948 
129254, 0.052948 
129255, 0.052948 
129256, 0.052949 
129257, 0.052951 
129258, 0.052952 
129259, 0.052952 
129260, 0.052952 
129261, 0.052952 
129262, 0.052953 
129263, 0.052953 
129264, 0.052953 
129265, 0.052953 
129266, 0.052954 
129267, 0.052954 
129268, 0.052954 
129269, 0.052954 
129270, 0.052955 
129271, 0.052955 
129272, 0.052955 
129273, 0.052956 
129274, 0.052956 
129275, 0.052956 
129276, 0.052956 
129277, 0.052957 
129278, 0.052957 
129279, 0.052957 
129280, 0.052958 
129281, 0.052959 
129282, 0.052959 
129283, 0.052959 
129284, 0.052959 
129285, 0.052960 
129286, 0.052960 
129287, 0.052960 
129288, 0.052960 
129289, 0.052961 
129290, 0.052961 
129291, 0.052961 
129292, 0.052961 
129293, 0.052962 
129294, 0.052962 
129295, 0.052962 
129296, 0.052962 
129297, 0.052963 
129298, 0.052963 
129299, 0.052963 
129300, 0.052963 
129301, 0.052964 
129302, 0.052964 
129303, 0.052964 
129304, 0.052964 
129305, 0.052965 
129306, 0.052965 
129307, 0.052965 
129308, 0.052965 
129309, 0.052965 
129310, 0.052965 
129311, 0.052965 
129312, 0.052966 
129313, 0.052966 
129314, 0.052966 
129315, 0.052966 
129316, 0.052967 
129317, 0.052967 
129318, 0.052967 
129319, 0.052967 
129320, 0.052968 
129321, 0.052968 
129322, 0.052968 
129323, 0.052968 
129324, 0.052969 
129325, 0.052969 
129326, 0.052969 
129327, 0.052969 
129328, 0.052970 
129329, 0.052970 
129330, 0.052970 
129331, 0.052970 
129332, 0.052971 
129333, 0.052971 
129334, 0.052971 
129335, 0.052971 
129336, 0.052972 
129337, 0.052972 
129338, 0.052972 
129339, 0.052972 
129340, 0.052973 
129341, 0.052973 
129342, 0.052973 
129343, 0.052973 
129344, 0.052974 
129345, 0.052974 
129346, 0.052974 
129347, 0.052974 
129348, 0.052975 
129349, 0.052975 
129350, 0.052975 
129351, 0.052975 
129352, 0.052976 
129353, 0.052976 
129354, 0.052976 
129355, 0.052976 
129356, 0.052977 
129357, 0.052977 
129358, 0.052977 
129359, 0.052977 
129360, 0.052978 
129361, 0.052978 
129362, 0.052978 
129363, 0.052978 
129364, 0.052979 
129365, 0.052979 
129366, 0.052979 
129367, 0.052979 
129368, 0.052980 
129369, 0.052980 
129370, 0.052980 
129371, 0.052980 
129372, 0.052981 
129373, 0.052981 
129374, 0.052981 
129375, 0.052981 
129376, 0.052982 
129377, 0.052982 
129378, 0.052982 
129379, 0.052982 
129380, 0.052983 
129381, 0.052983 
129382, 0.052983 
129383, 0.052983 
129384, 0.052984 
129385, 0.052986 
129386, 0.052986 
129387, 0.052986 
129388, 0.052986 
129389, 0.052987 
129390, 0.052987 
129391, 0.052987 
129392, 0.052987 
129393, 0.052988 
129394, 0.052988 
129395, 0.052988 
129396, 0.052988 
129397, 0.052989 
129398, 0.052989 
129399, 0.052989 
129400, 0.052989 
129401, 0.052990 
129402, 0.052990 
129403, 0.052990 
129404, 0.052990 
129405, 0.052991 
129406, 0.052991 
129407, 0.052991 
129408, 0.052991 
129409, 0.052992 
129410, 0.052992 
129411, 0.052992 
129412, 0.052992 
129413, 0.052993 
129414, 0.052993 
129415, 0.052993 
129416, 0.052993 
129417, 0.052994 
129418, 0.052994 
129419, 0.052994 
129420, 0.052994 
129421, 0.052995 
129422, 0.052995 
129423, 0.052995 
129424, 0.052995 
129425, 0.052996 
129426, 0.052996 
129427, 0.052996 
129428, 0.052996 
129429, 0.052997 
129430, 0.052997 
129431, 0.052997 
129432, 0.052997 
129433, 0.052998 
129434, 0.052998 
129435, 0.052998 
129436, 0.052999 
129437, 0.052999 
129438, 0.052999 
129439, 0.052999 
129440, 0.053000 
129441, 0.053000 
129442, 0.053000 
129443, 0.053000 
129444, 0.053001 
129445, 0.053001 
129446, 0.053001 
129447, 0.053001 
129448, 0.053002 
129449, 0.053002 
129450, 0.053002 
129451, 0.053002 
129452, 0.053003 
129453, 0.053003 
129454, 0.053003 
129455, 0.053003 
129456, 0.053004 
129457, 0.053004 
129458, 0.053004 
129459, 0.053004 
129460, 0.053005 
129461, 0.053005 
129462, 0.053005 
129463, 0.053005 
129464, 0.053006 
129465, 0.053006 
129466, 0.053006 
129467, 0.053006 
129468, 0.053007 
129469, 0.053007 
129470, 0.053007 
129471, 0.053007 
129472, 0.053008 
129473, 0.053008 
129474, 0.053008 
129475, 0.053008 
129476, 0.053009 
129477, 0.053009 
129478, 0.053009 
129479, 0.053009 
129480, 0.053010 
129481, 0.053010 
129482, 0.053010 
129483, 0.053010 
129484, 0.053010 
129485, 0.053010 
129486, 0.053010 
129487, 0.053011 
129488, 0.053011 
129489, 0.053011 
129490, 0.053011 
129491, 0.053012 
129492, 0.053012 
129493, 0.053012 
129494, 0.053012 
129495, 0.053013 
129496, 0.053013 
129497, 0.053013 
129498, 0.053013 
129499, 0.053014 
129500, 0.053014 
129501, 0.053014 
129502, 0.053014 
129503, 0.053015 
129504, 0.053015 
129505, 0.053015 
129506, 0.053015 
129507, 0.053015 
129508, 0.053015 
129509, 0.053016 
129510, 0.053016 
129511, 0.053016 
129512, 0.053016 
129513, 0.053019 
129514, 0.053020 
129515, 0.053020 
129516, 0.053020 
129517, 0.053020 
129518, 0.053021 
129519, 0.053021 
129520, 0.053021 
129521, 0.053021 
129522, 0.053022 
129523, 0.053022 
129524, 0.053022 
129525, 0.053022 
129526, 0.053023 
129527, 0.053023 
129528, 0.053023 
129529, 0.053023 
129530, 0.053024 
129531, 0.053024 
129532, 0.053024 
129533, 0.053024 
129534, 0.053025 
129535, 0.053025 
129536, 0.053025 
129537, 0.053025 
129538, 0.053026 
129539, 0.053026 
129540, 0.053026 
129541, 0.053026 
129542, 0.053027 
129543, 0.053027 
129544, 0.053027 
129545, 0.053027 
129546, 0.053028 
129547, 0.053028 
129548, 0.053028 
129549, 0.053028 
129550, 0.053028 
129551, 0.053028 
129552, 0.053028 
129553, 0.053029 
129554, 0.053029 
129555, 0.053029 
129556, 0.053029 
129557, 0.053030 
129558, 0.053030 
129559, 0.053030 
129560, 0.053030 
129561, 0.053031 
129562, 0.053031 
129563, 0.053031 
129564, 0.053031 
129565, 0.053032 
129566, 0.053032 
129567, 0.053032 
129568, 0.053032 
129569, 0.053033 
129570, 0.053033 
129571, 0.053033 
129572, 0.053033 
129573, 0.053034 
129574, 0.053034 
129575, 0.053034 
129576, 0.053034 
129577, 0.053035 
129578, 0.053035 
129579, 0.053035 
129580, 0.053035 
129581, 0.053036 
129582, 0.053036 
129583, 0.053036 
129584, 0.053036 
129585, 0.053037 
129586, 0.053037 
129587, 0.053037 
129588, 0.053037 
129589, 0.053038 
129590, 0.053038 
129591, 0.053038 
129592, 0.053038 
129593, 0.053039 
129594, 0.053039 
129595, 0.053039 
129596, 0.053039 
129597, 0.053039 
129598, 0.053039 
129599, 0.053039 
129600, 0.053040 
129601, 0.053040 
129602, 0.053040 
129603, 0.053040 
129604, 0.053041 
129605, 0.053041 
129606, 0.053041 
129607, 0.053041 
129608, 0.053042 
129609, 0.053042 
129610, 0.053042 
129611, 0.053042 
129612, 0.053043 
129613, 0.053043 
129614, 0.053043 
129615, 0.053043 
129616, 0.053044 
129617, 0.053044 
129618, 0.053044 
129619, 0.053044 
129620, 0.053045 
129621, 0.053045 
129622, 0.053045 
129623, 0.053045 
129624, 0.053046 
129625, 0.053046 
129626, 0.053046 
129627, 0.053046 
129628, 0.053047 
129629, 0.053047 
129630, 0.053047 
129631, 0.053047 
129632, 0.053048 
129633, 0.053048 
129634, 0.053048 
129635, 0.053048 
129636, 0.053049 
129637, 0.053049 
129638, 0.053049 
129639, 0.053049 
129640, 0.053050 
129641, 0.053051 
129642, 0.053051 
129643, 0.053051 
129644, 0.053052 
129645, 0.053052 
129646, 0.053052 
129647, 0.053052 
129648, 0.053053 
129649, 0.053053 
129650, 0.053053 
129651, 0.053053 
129652, 0.053054 
129653, 0.053054 
129654, 0.053054 
129655, 0.053054 
129656, 0.053055 
129657, 0.053055 
129658, 0.053055 
129659, 0.053055 
129660, 0.053056 
129661, 0.053056 
129662, 0.053056 
129663, 0.053056 
129664, 0.053057 
129665, 0.053057 
129666, 0.053057 
129667, 0.053057 
129668, 0.053058 
129669, 0.053058 
129670, 0.053058 
129671, 0.053058 
129672, 0.053059 
129673, 0.053059 
129674, 0.053059 
129675, 0.053059 
129676, 0.053059 
129677, 0.053059 
129678, 0.053059 
129679, 0.053060 
129680, 0.053060 
129681, 0.053060 
129682, 0.053060 
129683, 0.053061 
129684, 0.053061 
129685, 0.053061 
129686, 0.053061 
129687, 0.053062 
129688, 0.053062 
129689, 0.053062 
129690, 0.053062 
129691, 0.053063 
129692, 0.053063 
129693, 0.053063 
129694, 0.053063 
129695, 0.053064 
129696, 0.053064 
129697, 0.053064 
129698, 0.053064 
129699, 0.053065 
129700, 0.053065 
129701, 0.053065 
129702, 0.053065 
129703, 0.053066 
129704, 0.053066 
129705, 0.053066 
129706, 0.053066 
129707, 0.053067 
129708, 0.053067 
129709, 0.053067 
129710, 0.053067 
129711, 0.053068 
129712, 0.053068 
129713, 0.053068 
129714, 0.053068 
129715, 0.053069 
129716, 0.053069 
129717, 0.053069 
129718, 0.053069 
129719, 0.053070 
129720, 0.053070 
129721, 0.053070 
129722, 0.053070 
129723, 0.053071 
129724, 0.053071 
129725, 0.053071 
129726, 0.053071 
129727, 0.053072 
129728, 0.053072 
129729, 0.053072 
129730, 0.053072 
129731, 0.053073 
129732, 0.053073 
129733, 0.053073 
129734, 0.053073 
129735, 0.053073 
129736, 0.053073 
129737, 0.053074 
129738, 0.053074 
129739, 0.053074 
129740, 0.053074 
129741, 0.053075 
129742, 0.053075 
129743, 0.053075 
129744, 0.053075 
129745, 0.053076 
129746, 0.053076 
129747, 0.053076 
129748, 0.053076 
129749, 0.053077 
129750, 0.053077 
129751, 0.053077 
129752, 0.053077 
129753, 0.053078 
129754, 0.053078 
129755, 0.053078 
129756, 0.053078 
129757, 0.053079 
129758, 0.053079 
129759, 0.053079 
129760, 0.053079 
129761, 0.053080 
129762, 0.053080 
129763, 0.053080 
129764, 0.053080 
129765, 0.053081 
129766, 0.053081 
129767, 0.053081 
129768, 0.053082 
129769, 0.053084 
129770, 0.053084 
129771, 0.053084 
129772, 0.053084 
129773, 0.053085 
129774, 0.053085 
129775, 0.053085 
129776, 0.053085 
129777, 0.053086 
129778, 0.053086 
129779, 0.053086 
129780, 0.053086 
129781, 0.053087 
129782, 0.053087 
129783, 0.053087 
129784, 0.053087 
129785, 0.053088 
129786, 0.053088 
129787, 0.053088 
129788, 0.053088 
129789, 0.053089 
129790, 0.053089 
129791, 0.053089 
129792, 0.053089 
129793, 0.053090 
129794, 0.053090 
129795, 0.053090 
129796, 0.053090 
129797, 0.053091 
129798, 0.053091 
129799, 0.053091 
129800, 0.053091 
129801, 0.053092 
129802, 0.053092 
129803, 0.053092 
129804, 0.053092 
129805, 0.053093 
129806, 0.053093 
129807, 0.053093 
129808, 0.053093 
129809, 0.053094 
129810, 0.053094 
129811, 0.053094 
129812, 0.053094 
129813, 0.053095 
129814, 0.053095 
129815, 0.053095 
129816, 0.053095 
129817, 0.053096 
129818, 0.053096 
129819, 0.053096 
129820, 0.053096 
129821, 0.053097 
129822, 0.053097 
129823, 0.053097 
129824, 0.053097 
129825, 0.053098 
129826, 0.053098 
129827, 0.053098 
129828, 0.053098 
129829, 0.053099 
129830, 0.053099 
129831, 0.053099 
129832, 0.053099 
129833, 0.053100 
129834, 0.053100 
129835, 0.053100 
129836, 0.053100 
129837, 0.053101 
129838, 0.053101 
129839, 0.053101 
129840, 0.053101 
129841, 0.053102 
129842, 0.053102 
129843, 0.053102 
129844, 0.053102 
129845, 0.053103 
129846, 0.053103 
129847, 0.053103 
129848, 0.053104 
129849, 0.053104 
129850, 0.053104 
129851, 0.053104 
129852, 0.053105 
129853, 0.053105 
129854, 0.053105 
129855, 0.053105 
129856, 0.053106 
129857, 0.053106 
129858, 0.053106 
129859, 0.053106 
129860, 0.053107 
129861, 0.053107 
129862, 0.053107 
129863, 0.053107 
129864, 0.053108 
129865, 0.053108 
129866, 0.053108 
129867, 0.053108 
129868, 0.053109 
129869, 0.053109 
129870, 0.053109 
129871, 0.053109 
129872, 0.053110 
129873, 0.053110 
129874, 0.053110 
129875, 0.053110 
129876, 0.053111 
129877, 0.053111 
129878, 0.053111 
129879, 0.053111 
129880, 0.053112 
129881, 0.053112 
129882, 0.053112 
129883, 0.053112 
129884, 0.053113 
129885, 0.053113 
129886, 0.053113 
129887, 0.053113 
129888, 0.053114 
129889, 0.053114 
129890, 0.053114 
129891, 0.053114 
129892, 0.053115 
129893, 0.053115 
129894, 0.053115 
129895, 0.053115 
129896, 0.053116 
129897, 0.053125 
129898, 0.053126 
129899, 0.053126 
129900, 0.053126 
129901, 0.053126 
129902, 0.053127 
129903, 0.053127 
129904, 0.053127 
129905, 0.053127 
129906, 0.053128 
129907, 0.053128 
129908, 0.053128 
129909, 0.053128 
129910, 0.053129 
129911, 0.053129 
129912, 0.053129 
